,no,gender,age,height,weight,ta,hr,thermal sensation,bmi,griffith
383,5,1,24,180.0,62.0,25.8,45.0,0.0,19.14,1.05
384,5,1,24,180.0,62.0,28.6,43.0,0.9,19.14,1.05
385,5,1,24,180.0,62.0,28.5,45.0,0.4,19.14,1.05
386,5,1,24,180.0,62.0,25.8,42.0,-0.3,19.14,1.05
387,5,1,24,180.0,62.0,24.9,44.0,-0.5,19.14,1.05
388,5,1,24,180.0,62.0,22.6,60.0,-0.2,19.14,1.05
389,5,1,24,180.0,62.0,22.8,60.0,-0.3,19.14,1.05
390,5,1,24,180.0,62.0,23.4,54.0,-0.2,19.14,1.05
391,5,1,24,180.0,62.0,26.1,60.0,0.1,19.14,1.05
392,5,1,24,180.0,62.0,26.6,64.0,0.0,19.14,1.05
393,5,1,24,180.0,62.0,23.6,54.0,-0.2,19.14,1.05
394,5,1,24,180.0,62.0,26.1,54.0,0.0,19.14,1.05
395,5,1,24,180.0,62.0,27.0,58.0,0.2,19.14,1.05
396,5,1,24,180.0,62.0,27.2,59.0,0.2,19.14,1.05
397,5,1,24,180.0,62.0,27.4,60.0,0.3,19.14,1.05
398,5,1,24,180.0,62.0,23.2,83.0,0.2,19.14,1.05
399,5,1,24,180.0,62.0,26.8,56.0,0.1,19.14,1.05
400,5,1,24,180.0,62.0,27.0,57.0,0.2,19.14,1.05
401,5,1,24,180.0,62.0,25.8,57.0,0.1,19.14,1.05
402,5,1,24,180.0,62.0,25.3,51.0,0.1,19.14,1.05
403,5,1,24,180.0,62.0,25.8,55.0,0.0,19.14,1.05
404,5,1,24,180.0,62.0,27.4,56.0,0.4,19.14,1.05
405,5,1,24,180.0,62.0,27.5,58.0,0.7,19.14,1.05
406,5,1,24,180.0,62.0,26.4,54.0,0.0,19.14,1.05
407,5,1,24,180.0,62.0,25.2,54.0,-0.5,19.14,1.05
408,5,1,24,180.0,62.0,25.0,49.0,-0.2,19.14,1.05
409,5,1,24,180.0,62.0,25.4,49.0,-1.2,19.14,1.05
410,5,1,24,180.0,62.0,24.9,49.0,0.1,19.14,1.05
411,5,1,24,180.0,62.0,24.4,55.0,-0.3,19.14,1.05
412,5,1,24,180.0,62.0,26.2,54.0,0.0,19.14,1.05
413,5,1,24,180.0,62.0,27.4,55.0,0.3,19.14,1.05
414,5,1,24,180.0,62.0,27.7,59.0,0.3,19.14,1.05
415,5,1,24,180.0,62.0,28.1,57.0,0.0,19.14,1.05
416,5,1,24,180.0,62.0,27.1,58.0,1.2,19.14,1.05
417,5,1,24,180.0,62.0,26.9,60.0,0.4,19.14,1.05
418,5,1,24,180.0,62.0,27.6,58.0,0.1,19.14,1.05
419,5,1,24,180.0,62.0,26.0,53.0,-0.3,19.14,1.05
420,5,1,24,180.0,62.0,25.5,49.0,0.2,19.14,1.05
421,5,1,24,180.0,62.0,23.8,55.0,-0.2,19.14,1.05
422,5,1,24,180.0,62.0,26.7,52.0,0.2,19.14,1.05
423,5,1,24,180.0,62.0,28.0,52.0,0.3,19.14,1.05
424,5,1,24,180.0,62.0,24.2,54.0,-0.6,19.14,1.05
425,5,1,24,180.0,62.0,26.5,53.0,0.0,19.14,1.05
426,5,1,24,180.0,62.0,27.1,55.0,0.2,19.14,1.05
427,5,1,24,180.0,62.0,26.6,56.0,0.6,19.14,1.05
428,5,1,24,180.0,62.0,24.3,53.0,0.6,19.14,1.05
429,5,1,24,180.0,62.0,24.7,53.0,-0.2,19.14,1.05
430,5,1,24,180.0,62.0,25.2,64.0,0.1,19.14,1.05
431,5,1,24,180.0,62.0,25.2,64.0,0.1,19.14,1.05
432,5,1,24,180.0,62.0,25.3,51.0,-0.4,19.14,1.05
433,5,1,24,180.0,62.0,24.9,52.0,-0.4,19.14,1.05
434,5,1,24,180.0,62.0,25.7,58.0,0.8,19.14,1.05
435,5,1,24,180.0,62.0,25.3,50.0,0.3,19.14,1.05
436,5,1,24,180.0,62.0,25.3,50.0,0.3,19.14,1.05
437,5,1,24,180.0,62.0,25.2,47.0,0.6,19.14,1.05
438,5,1,24,180.0,62.0,27.2,48.0,0.4,19.14,1.05
439,5,1,24,180.0,62.0,27.2,48.0,0.4,19.14,1.05
440,5,1,24,180.0,62.0,25.3,52.0,0.9,19.14,1.05
441,5,1,24,180.0,62.0,25.3,52.0,0.9,19.14,1.05
442,5,1,24,180.0,62.0,24.9,54.0,2.6,19.14,1.05
443,5,1,24,180.0,62.0,24.9,54.0,0.9,19.14,1.05
444,5,1,24,180.0,62.0,25.5,52.0,0.0,19.14,1.05
445,5,1,24,180.0,62.0,23.7,50.0,-2.0,19.14,1.05
446,5,1,24,180.0,62.0,23.1,52.0,-2.0,19.14,1.05
447,5,1,24,180.0,62.0,22.8,51.0,-2.2,19.14,1.05
448,5,1,24,180.0,62.0,23.1,54.0,0.8,19.14,1.05
449,5,1,24,180.0,62.0,24.7,54.0,0.1,19.14,1.05
450,5,1,24,180.0,62.0,25.9,57.0,0.3,19.14,1.05
451,5,1,24,180.0,62.0,26.6,60.0,0.8,19.14,1.05
452,5,1,24,180.0,62.0,27.0,60.0,0.9,19.14,1.05
453,5,1,24,180.0,62.0,28.4,61.0,1.2,19.14,1.05
454,5,1,24,180.0,62.0,28.4,62.0,1.4,19.14,1.05
455,5,1,24,180.0,62.0,26.7,49.0,0.6,19.14,1.05
456,5,1,24,180.0,62.0,24.8,48.0,-1.0,19.14,1.05
457,5,1,24,180.0,62.0,23.7,49.0,-1.5,19.14,1.05
458,5,1,24,180.0,62.0,28.0,47.0,1.5,19.14,1.05
459,5,1,24,180.0,62.0,28.1,48.0,1.5,19.14,1.05
460,5,1,24,180.0,62.0,25.9,42.0,-0.2,19.14,1.05
461,5,1,24,180.0,62.0,25.5,44.0,-1.0,19.14,1.05
462,5,1,24,180.0,62.0,26.9,45.0,0.0,19.14,1.05
463,5,1,24,180.0,62.0,26.9,45.0,0.0,19.14,1.05
464,5,1,24,180.0,62.0,24.9,48.0,-1.0,19.14,1.05
465,5,1,24,180.0,62.0,25.2,45.0,0.0,19.14,1.05
466,5,1,24,180.0,62.0,29.5,58.0,3.0,19.14,1.05
467,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
468,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
469,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
470,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
471,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
472,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
473,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
474,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
475,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
476,5,1,24,180.0,62.0,27.1,48.0,0.0,19.14,1.05
477,5,1,24,180.0,62.0,27.5,55.0,1.0,19.14,1.05
478,5,1,24,180.0,62.0,25.3,48.0,0.0,19.14,1.05
479,5,1,24,180.0,62.0,25.7,48.0,0.0,19.14,1.05
480,5,1,24,180.0,62.0,25.5,46.0,0.0,19.14,1.05
481,5,1,24,180.0,62.0,25.4,47.0,0.0,19.14,1.05
482,5,1,24,180.0,62.0,24.5,46.0,-0.5,19.14,1.05
483,5,1,24,180.0,62.0,24.3,47.0,-0.5,19.14,1.05
484,5,1,24,180.0,62.0,25.8,43.0,-0.5,19.14,1.05
485,6,1,24,180.0,62.0,26.3,43.0,0.0,19.14,1.56
486,6,1,24,180.0,62.0,25.4,54.0,0.0,19.14,1.56
487,6,1,24,180.0,62.0,25.1,54.0,-0.3,19.14,1.56
488,6,1,24,180.0,62.0,25.0,55.0,-0.5,19.14,1.56
489,6,1,24,180.0,62.0,25.0,52.0,-1.0,19.14,1.56
490,6,1,24,180.0,62.0,24.7,52.0,-1.0,19.14,1.56
491,6,1,24,180.0,62.0,26.5,52.0,0.0,19.14,1.56
492,6,1,24,180.0,62.0,26.8,56.0,0.0,19.14,1.56
493,6,1,24,180.0,62.0,26.8,56.0,0.0,19.14,1.56
494,6,1,24,180.0,62.0,25.5,53.0,-0.5,19.14,1.56
495,6,1,24,180.0,62.0,25.0,52.0,-0.5,19.14,1.56
496,6,1,24,180.0,62.0,24.8,54.0,-0.7,19.14,1.56
497,6,1,24,180.0,62.0,24.7,50.0,-1.0,19.14,1.56
498,6,1,24,180.0,62.0,26.2,53.0,0.0,19.14,1.56
499,6,1,24,180.0,62.0,26.7,55.0,0.0,19.14,1.56
500,6,1,24,180.0,62.0,26.0,60.0,0.0,19.14,1.56
501,6,1,24,180.0,62.0,26.1,60.0,0.0,19.14,1.56
502,6,1,24,180.0,62.0,24.8,56.0,-0.1,19.14,1.56
503,6,1,24,180.0,62.0,24.7,53.0,-0.5,19.14,1.56
504,6,1,24,180.0,62.0,24.6,54.0,-0.5,19.14,1.56
505,6,1,24,180.0,62.0,24.5,51.0,-0.5,19.14,1.56
506,6,1,24,180.0,62.0,24.6,54.0,-1.3,19.14,1.56
507,6,1,24,180.0,62.0,24.2,49.0,-1.5,19.14,1.56
508,6,1,24,180.0,62.0,26.4,56.0,-0.3,19.14,1.56
509,6,1,24,180.0,62.0,26.3,54.0,-0.3,19.14,1.56
510,6,1,24,180.0,62.0,26.4,52.0,-0.3,19.14,1.56
511,6,1,24,180.0,62.0,24.5,51.0,-1.0,19.14,1.56
512,6,1,24,180.0,62.0,24.0,52.0,-1.5,19.14,1.56
513,6,1,24,180.0,62.0,25.5,55.0,-0.3,19.14,1.56
514,6,1,24,180.0,62.0,26.0,56.0,0.0,19.14,1.56
515,6,1,24,180.0,62.0,26.2,56.0,0.0,19.14,1.56
516,6,1,24,180.0,62.0,23.1,63.0,-2.0,19.14,1.56
517,6,1,24,180.0,62.0,23.5,62.0,-0.5,19.14,1.56
518,6,1,24,180.0,62.0,25.3,62.0,0.0,19.14,1.56
519,6,1,24,180.0,62.0,25.8,62.0,0.0,19.14,1.56
520,6,1,24,180.0,62.0,26.2,61.0,0.0,19.14,1.56
521,6,1,24,180.0,62.0,26.6,60.0,0.0,19.14,1.56
522,6,1,24,180.0,62.0,26.7,60.0,0.0,19.14,1.56
523,6,1,24,180.0,62.0,25.2,54.0,-0.2,19.14,1.56
524,6,1,24,180.0,62.0,24.3,57.0,-0.3,19.14,1.56
525,6,1,24,180.0,62.0,24.6,54.0,0.0,19.14,1.56
526,6,1,24,180.0,62.0,25.0,52.0,-0.2,19.14,1.56
527,6,1,24,180.0,62.0,25.2,52.0,-0.3,19.14,1.56
528,6,1,24,180.0,62.0,25.5,51.0,0.0,19.14,1.56
529,6,1,24,180.0,62.0,25.4,53.0,0.0,19.14,1.56
530,6,1,24,180.0,62.0,25.2,53.0,-0.3,19.14,1.56
531,6,1,24,180.0,62.0,25.2,54.0,-0.2,19.14,1.56
532,6,1,24,180.0,62.0,22.5,62.0,-1.5,19.14,1.56
533,6,1,24,180.0,62.0,23.0,66.0,-1.0,19.14,1.56
534,6,1,24,180.0,62.0,24.7,67.0,0.0,19.14,1.56
535,6,1,24,180.0,62.0,25.5,65.0,0.0,19.14,1.56
536,6,1,24,180.0,62.0,26.0,65.0,0.0,19.14,1.56
537,6,1,24,180.0,62.0,26.5,66.0,0.2,19.14,1.56
538,6,1,24,180.0,62.0,24.9,54.0,-1.0,19.14,1.56
539,6,1,24,180.0,62.0,24.7,53.0,-1.0,19.14,1.56
540,6,1,24,180.0,62.0,23.9,58.0,-1.0,19.14,1.56
541,6,1,24,180.0,62.0,24.0,58.0,-1.0,19.14,1.56
542,6,1,24,180.0,62.0,25.6,56.0,0.0,19.14,1.56
543,6,1,24,180.0,62.0,26.3,54.0,0.0,19.14,1.56
544,6,1,24,180.0,62.0,26.9,52.0,0.0,19.14,1.56
545,6,1,24,180.0,62.0,27.3,51.0,0.5,19.14,1.56
546,6,1,24,180.0,62.0,26.0,48.0,0.0,19.14,1.56
547,6,1,24,180.0,62.0,25.8,48.0,0.0,19.14,1.56
548,6,1,24,180.0,62.0,28.2,60.0,1.5,19.14,1.56
549,6,1,24,180.0,62.0,28.2,61.0,1.5,19.14,1.56
550,6,1,24,180.0,62.0,27.0,53.0,0.0,19.14,1.56
551,6,1,24,180.0,62.0,26.7,53.0,0.0,19.14,1.56
552,6,1,24,180.0,62.0,26.4,51.0,0.0,19.14,1.56
553,6,1,24,180.0,62.0,26.0,45.0,0.0,19.14,1.56
554,6,1,24,180.0,62.0,27.3,49.0,0.0,19.14,1.56
555,6,1,24,180.0,62.0,27.5,50.0,0.0,19.14,1.56
556,6,1,24,180.0,62.0,27.6,51.0,0.2,19.14,1.56
557,6,1,24,180.0,62.0,27.7,51.0,0.3,19.14,1.56
558,6,1,24,180.0,62.0,28.0,52.0,0.2,19.14,1.56
559,6,1,24,180.0,62.0,28.3,51.0,0.3,19.14,1.56
560,6,1,24,180.0,62.0,27.0,47.0,-0.7,19.14,1.56
561,6,1,24,180.0,62.0,26.8,50.0,-0.2,19.14,1.56
562,6,1,24,180.0,62.0,26.6,47.0,-1.0,19.14,1.56
563,6,1,24,180.0,62.0,26.7,49.0,-0.7,19.14,1.56
564,6,1,24,180.0,62.0,28.9,56.0,2.0,19.14,1.56
565,6,1,24,180.0,62.0,28.8,58.0,2.0,19.14,1.56
566,6,1,24,180.0,62.0,27.3,50.0,0.0,19.14,1.56
567,6,1,24,180.0,62.0,26.8,46.0,0.0,19.14,1.56
568,6,1,24,180.0,62.0,26.7,47.0,-0.3,19.14,1.56
569,6,1,24,180.0,62.0,25.8,52.0,-0.5,19.14,1.56
570,16,1,24,185.0,85.0,23.2,15.0,-0.5,24.84,2.14
571,16,1,24,185.0,85.0,22.8,15.0,-0.7,24.84,2.14
572,16,1,24,185.0,85.0,21.1,17.0,-1.4,24.84,2.14
573,16,1,24,185.0,85.0,26.1,17.0,0.0,24.84,2.14
574,16,1,24,185.0,85.0,26.8,17.0,1.0,24.84,2.14
575,16,1,24,185.0,85.0,27.1,17.0,1.0,24.84,2.14
576,16,1,24,185.0,85.0,27.1,17.0,1.0,24.84,2.14
577,16,1,24,185.0,85.0,26.6,18.0,0.2,24.84,2.14
578,16,1,24,185.0,85.0,24.1,23.0,-0.5,24.84,2.14
579,16,1,24,185.0,85.0,22.6,20.0,-1.0,24.84,2.14
580,16,1,24,185.0,85.0,26.6,19.0,0.0,24.84,2.14
581,16,1,24,185.0,85.0,26.7,18.0,0.1,24.84,2.14
582,16,1,24,185.0,85.0,27.3,16.0,0.2,24.84,2.14
583,16,1,24,185.0,85.0,22.9,14.0,-1.0,24.84,2.14
584,16,1,24,185.0,85.0,23.1,14.0,-1.0,24.84,2.14
585,16,1,24,185.0,85.0,22.4,14.0,-0.1,24.84,2.14
586,16,1,24,185.0,85.0,22.9,11.0,-0.8,24.84,2.14
587,16,1,24,185.0,85.0,22.3,13.0,-0.8,24.84,2.14
588,16,1,24,185.0,85.0,22.0,12.0,-1.1,24.84,2.14
589,16,1,24,185.0,85.0,22.1,13.0,-0.8,24.84,2.14
590,16,1,24,185.0,85.0,21.6,13.0,-1.5,24.84,2.14
591,16,1,24,185.0,85.0,21.6,13.0,-1.5,24.84,2.14
592,16,1,24,185.0,85.0,21.6,13.0,-1.5,24.84,2.14
593,16,1,24,185.0,85.0,21.6,13.0,-1.5,24.84,2.14
594,16,1,24,185.0,85.0,25.5,12.0,0.5,24.84,2.14
595,16,1,24,185.0,85.0,22.8,11.0,0.0,24.84,2.14
596,16,1,24,185.0,85.0,22.7,12.0,0.0,24.84,2.14
597,16,1,24,185.0,85.0,27.1,13.0,0.7,24.84,2.14
598,16,1,24,185.0,85.0,19.6,17.0,-0.5,24.84,2.14
599,16,1,24,185.0,85.0,22.2,16.0,0.0,24.84,2.14
600,16,1,24,185.0,85.0,23.6,16.0,0.0,24.84,2.14
601,16,1,24,185.0,85.0,24.4,17.0,0.0,24.84,2.14
602,16,1,24,185.0,85.0,25.7,16.0,0.0,24.84,2.14
603,16,1,24,185.0,85.0,25.9,15.0,0.0,24.84,2.14
604,16,1,24,185.0,85.0,22.9,14.0,-0.8,24.84,2.14
605,16,1,24,185.0,85.0,22.3,14.0,-1.0,24.84,2.14
606,16,1,24,185.0,85.0,22.1,14.0,-1.0,24.84,2.14
607,16,1,24,185.0,85.0,26.2,12.0,0.5,24.84,2.14
608,16,1,24,185.0,85.0,27.6,11.0,0.0,24.84,2.14
609,16,1,24,185.0,85.0,25.7,9.0,0.0,24.84,2.14
610,16,1,24,185.0,85.0,25.7,9.0,0.0,24.84,2.14
611,16,1,24,185.0,85.0,25.7,9.0,0.0,24.84,2.14
612,16,1,24,185.0,85.0,21.9,15.0,0.0,24.84,2.14
613,16,1,24,185.0,85.0,25.0,13.0,0.0,24.84,2.14
614,16,1,24,185.0,85.0,26.2,13.0,0.0,24.84,2.14
615,16,1,24,185.0,85.0,26.9,14.0,0.0,24.84,2.14
616,16,1,24,185.0,85.0,22.4,14.0,0.0,24.84,2.14
617,16,1,24,185.0,85.0,26.0,15.0,0.0,24.84,2.14
618,16,1,24,185.0,85.0,26.3,15.0,0.3,24.84,2.14
619,16,1,24,185.0,85.0,26.3,15.0,0.3,24.84,2.14
620,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
621,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
622,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
623,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
624,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
625,16,1,24,185.0,85.0,23.1,13.0,-0.5,24.84,2.14
626,16,1,24,185.0,85.0,23.4,11.0,0.0,24.84,2.14
627,16,1,24,185.0,85.0,25.8,10.0,0.0,24.84,2.14
628,16,1,24,185.0,85.0,26.4,10.0,0.5,24.84,2.14
629,16,1,24,185.0,85.0,24.9,9.0,-0.5,24.84,2.14
630,31,0,24,167.0,48.0,24.6,17.0,0.0,17.21,1.62
631,31,0,24,167.0,48.0,23.0,14.0,-1.0,17.21,1.62
632,31,0,24,167.0,48.0,19.8,14.0,-0.2,17.21,1.62
633,31,0,24,167.0,48.0,20.6,14.0,0.0,17.21,1.62
634,31,0,24,167.0,48.0,22.2,14.0,0.0,17.21,1.62
635,31,0,24,167.0,48.0,21.7,14.0,-2.3,17.21,1.62
636,31,0,24,167.0,48.0,24.3,14.0,0.0,17.21,1.62
637,31,0,24,167.0,48.0,23.6,14.0,0.0,17.21,1.62
638,31,0,24,167.0,48.0,22.8,14.0,0.1,17.21,1.62
639,31,0,24,167.0,48.0,22.8,14.0,0.0,17.21,1.62
640,31,0,24,167.0,48.0,21.7,14.0,-0.4,17.21,1.62
641,31,0,24,167.0,48.0,20.9,14.0,0.0,17.21,1.62
642,31,0,24,167.0,48.0,21.3,14.0,0.0,17.21,1.62
643,31,0,24,167.0,48.0,24.6,14.0,0.1,17.21,1.62
644,31,0,24,167.0,48.0,20.4,14.0,-0.5,17.21,1.62
645,31,0,24,167.0,48.0,25.6,14.0,0.5,17.21,1.62
646,31,0,24,167.0,48.0,22.3,14.0,0.0,17.21,1.62
647,31,0,24,167.0,48.0,24.6,14.0,0.0,17.21,1.62
648,31,0,24,167.0,48.0,23.9,14.0,0.5,17.21,1.62
649,31,0,24,167.0,48.0,22.0,14.0,0.0,17.21,1.62
650,31,0,24,167.0,48.0,21.9,14.0,0.0,17.21,1.62
651,31,0,24,167.0,48.0,21.1,14.0,-1.5,17.21,1.62
652,31,0,24,167.0,48.0,24.4,14.0,0.0,17.21,1.62
653,31,0,24,167.0,48.0,25.4,14.0,0.5,17.21,1.62
654,31,0,24,167.0,48.0,25.8,14.0,0.8,17.21,1.62
655,31,0,24,167.0,48.0,25.7,14.0,1.0,17.21,1.62
656,31,0,24,167.0,48.0,25.6,14.0,0.0,17.21,1.62
657,31,0,24,167.0,48.0,25.0,14.0,0.0,17.21,1.62
658,31,0,24,167.0,48.0,24.4,14.0,0.0,17.21,1.62
659,31,0,24,167.0,48.0,25.3,14.0,0.5,17.21,1.62
660,31,0,24,167.0,48.0,26.1,14.0,0.8,17.21,1.62
661,31,0,24,167.0,48.0,22.7,14.0,-0.8,17.21,1.62
662,31,0,24,167.0,48.0,18.9,14.0,-1.0,17.21,1.62
663,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
664,31,0,24,167.0,48.0,25.1,14.0,0.0,17.21,1.62
665,31,0,24,167.0,48.0,23.2,14.0,0.0,17.21,1.62
666,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
667,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
668,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
669,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
670,31,0,24,167.0,48.0,23.4,14.0,0.0,17.21,1.62
671,26,1,24,177.0,60.0,25.3,17.0,0.0,19.15,1.06
672,26,1,24,177.0,60.0,25.8,17.0,0.0,19.15,1.06
673,26,1,24,177.0,60.0,23.0,15.0,0.0,19.15,1.06
674,26,1,24,177.0,60.0,21.4,16.0,-0.5,19.15,1.06
675,26,1,24,177.0,60.0,24.4,16.0,0.5,19.15,1.06
676,26,1,24,177.0,60.0,24.7,13.0,0.0,19.15,1.06
677,26,1,24,177.0,60.0,22.2,16.0,-2.0,19.15,1.06
678,26,1,24,177.0,60.0,22.5,16.0,0.0,19.15,1.06
679,26,1,24,177.0,60.0,25.8,16.0,0.0,19.15,1.06
680,26,1,24,177.0,60.0,24.3,16.0,-0.5,19.15,1.06
681,26,1,24,177.0,60.0,26.0,19.0,0.0,19.15,1.06
682,26,1,24,177.0,60.0,25.4,18.0,0.0,19.15,1.06
683,26,1,24,177.0,60.0,25.2,19.0,0.0,19.15,1.06
684,26,1,24,177.0,60.0,22.7,20.0,0.5,19.15,1.06
685,26,1,24,177.0,60.0,27.9,17.0,0.5,19.15,1.06
686,26,1,24,177.0,60.0,24.2,14.0,0.0,19.15,1.06
687,26,1,24,177.0,60.0,25.5,14.0,0.0,19.15,1.06
688,26,1,24,177.0,60.0,22.7,11.0,-1.0,19.15,1.06
689,26,1,24,177.0,60.0,22.7,11.0,-1.0,19.15,1.06
690,26,1,24,177.0,60.0,20.0,11.0,-1.0,19.15,1.06
691,26,1,24,177.0,60.0,22.0,12.0,-1.0,19.15,1.06
692,26,1,24,177.0,60.0,23.1,11.0,-1.0,19.15,1.06
693,26,1,24,177.0,60.0,23.5,11.0,0.0,19.15,1.06
694,26,1,24,177.0,60.0,23.6,12.0,0.0,19.15,1.06
695,26,1,24,177.0,60.0,25.9,11.0,0.0,19.15,1.06
696,26,1,24,177.0,60.0,27.0,10.0,0.0,19.15,1.06
697,26,1,24,177.0,60.0,23.0,13.0,0.0,19.15,1.06
698,26,1,24,177.0,60.0,25.3,12.0,0.0,19.15,1.06
699,26,1,24,177.0,60.0,23.9,11.0,-1.0,19.15,1.06
700,26,1,24,177.0,60.0,21.8,15.0,-1.0,19.15,1.06
701,26,1,24,177.0,60.0,25.0,13.0,0.0,19.15,1.06
702,26,1,24,177.0,60.0,25.7,11.0,0.0,19.15,1.06
703,26,1,24,177.0,60.0,24.3,12.0,-2.0,19.15,1.06
704,26,1,24,177.0,60.0,25.3,11.0,-1.0,19.15,1.06
705,26,1,24,177.0,60.0,26.3,12.0,0.0,19.15,1.06
706,26,1,24,177.0,60.0,27.1,12.0,2.0,19.15,1.06
707,26,1,24,177.0,60.0,27.7,11.0,2.0,19.15,1.06
708,26,1,24,177.0,60.0,27.8,12.0,2.0,19.15,1.06
709,26,1,24,177.0,60.0,22.2,15.0,0.0,19.15,1.06
710,26,1,24,177.0,60.0,26.0,13.0,1.0,19.15,1.06
711,26,1,24,177.0,60.0,26.9,13.0,0.0,19.15,1.06
712,26,1,24,177.0,60.0,24.6,13.0,0.0,19.15,1.06
713,26,1,24,177.0,60.0,25.7,14.0,1.0,19.15,1.06
714,26,1,24,177.0,60.0,26.8,14.0,2.0,19.15,1.06
715,26,1,24,177.0,60.0,28.2,14.0,1.0,19.15,1.06
716,26,1,24,177.0,60.0,24.6,11.0,-1.0,19.15,1.06
717,26,1,24,177.0,60.0,24.0,12.0,-2.0,19.15,1.06
718,26,1,24,177.0,60.0,20.6,620.0,0.0,19.15,1.06
719,26,1,24,177.0,60.0,23.8,640.0,0.0,19.15,1.06
720,26,1,24,177.0,60.0,24.0,592.0,-1.0,19.15,1.06
721,26,1,24,177.0,60.0,24.0,592.0,-1.0,19.15,1.06
722,26,1,24,177.0,60.0,24.0,592.0,-1.0,19.15,1.06
723,26,1,24,177.0,60.0,24.0,592.0,-1.0,19.15,1.06
724,26,1,24,177.0,60.0,24.0,592.0,-1.0,19.15,1.06
725,32,0,22,174.0,66.0,21.4,592.0,0.0,21.8,0.86
726,32,0,22,174.0,66.0,21.4,592.0,0.0,21.8,0.86
727,32,0,22,174.0,66.0,21.9,592.0,-1.3,21.8,0.86
728,32,0,22,174.0,66.0,22.9,592.0,0.0,21.8,0.86
729,32,0,22,174.0,66.0,25.3,592.0,0.0,21.8,0.86
730,32,0,22,174.0,66.0,23.1,592.0,-1.0,21.8,0.86
731,32,0,22,174.0,66.0,22.9,592.0,0.0,21.8,0.86
732,32,0,22,174.0,66.0,22.0,592.0,-1.0,21.8,0.86
733,32,0,22,174.0,66.0,21.5,592.0,-2.3,21.8,0.86
734,32,0,22,174.0,66.0,24.4,592.0,0.0,21.8,0.86
735,32,0,22,174.0,66.0,21.8,592.0,-1.0,21.8,0.86
736,32,0,22,174.0,66.0,23.6,592.0,0.0,21.8,0.86
737,32,0,22,174.0,66.0,21.5,592.0,-1.0,21.8,0.86
738,32,0,22,174.0,66.0,24.9,592.0,0.0,21.8,0.86
739,32,0,22,174.0,66.0,22.4,592.0,-1.0,21.8,0.86
740,32,0,22,174.0,66.0,22.0,592.0,-1.0,21.8,0.86
741,32,0,22,174.0,66.0,21.8,592.0,-2.0,21.8,0.86
742,32,0,22,174.0,66.0,24.7,592.0,0.0,21.8,0.86
743,32,0,22,174.0,66.0,25.4,592.0,0.0,21.8,0.86
744,32,0,22,174.0,66.0,24.6,592.0,0.0,21.8,0.86
745,32,0,22,174.0,66.0,23.0,592.0,-1.0,21.8,0.86
746,32,0,22,174.0,66.0,22.8,592.0,-1.0,21.8,0.86
747,32,0,22,174.0,66.0,22.2,592.0,-1.0,21.8,0.86
748,32,0,22,174.0,66.0,22.2,592.0,-1.0,21.8,0.86
749,32,0,22,174.0,66.0,22.2,592.0,-1.0,21.8,0.86
750,32,0,22,174.0,66.0,25.2,592.0,0.0,21.8,0.86
751,32,0,22,174.0,66.0,25.2,592.0,0.0,21.8,0.86
752,32,0,22,174.0,66.0,25.2,592.0,0.0,21.8,0.86
753,32,0,22,174.0,66.0,26.1,592.0,0.0,21.8,0.86
754,32,0,22,174.0,66.0,22.8,592.0,0.0,21.8,0.86
755,20,1,22,176.0,62.0,22.4,20.0,0.0,20.02,1.51
756,20,1,22,176.0,62.0,23.6,18.0,0.0,20.02,1.51
757,20,1,22,176.0,62.0,25.1,18.0,0.0,20.02,1.51
758,20,1,22,176.0,62.0,25.1,18.0,0.0,20.02,1.51
759,20,1,22,176.0,62.0,24.0,16.0,0.0,20.02,1.51
760,20,1,22,176.0,62.0,24.4,15.0,0.0,20.02,1.51
761,20,1,22,176.0,62.0,24.9,13.0,0.0,20.02,1.51
762,20,1,22,176.0,62.0,25.5,14.0,-1.0,20.02,1.51
763,20,1,22,176.0,62.0,21.4,18.0,-1.5,20.02,1.51
764,20,1,22,176.0,62.0,25.0,20.0,0.0,20.02,1.51
765,20,1,22,176.0,62.0,24.8,18.0,-1.0,20.02,1.51
766,20,1,22,176.0,62.0,23.8,20.0,-0.5,20.02,1.51
